sample_id,roast_level,origin,batch_id,run_id,MQ135_slope,MQ135_std,MQ8_max,MQ8_mean,MQ8_min,MQ8_range,MQ8_slope,MQ8_std,MQ9_slope,MQ9_std,TGS2602_delta,TGS2602_max,TGS2602_mean,TGS2602_min,TGS2602_range,TGS2602_slope,TGS2602_std,TGS2611_delta,TGS2611_max,TGS2611_range,TGS2611_slope,TGS2611_std,TGS2620_max,TGS2620_mean,TGS2620_min,TGS2620_range,TGS2620_slope,TGS2620_std,TGS813_max,TGS813_mean,TGS813_range,TGS813_slope,TGS813_std,TGS816_max,TGS816_mean,TGS816_min,TGS816_range,TGS816_slope,TGS816_std,TGS822_max,TGS822_mean,TGS822_min,TGS822_range,TGS822_slope,TGS822_std,is_outlier_run,n_outlier_feats
L-GAY,light,Arabika Gayo Aceh,B04,9,0.0103264504048478,1.4333419946903867,15980.0,15863.833333333334,15290.0,690.0,1.333345679393397,156.31158897907093,0.0035618383283434,1.81858807040858,83.0,9844.0,9673.988888888887,9522.0,322.0,-0.6763974196734467,59.95202820513559,0.0,8176.0,13.0,-0.0316583845180406,3.594166423259799,10374.0,10244.85,9984.0,390.0,-0.2603814932559646,71.65610571356443,15508.0,15390.227777777778,681.0,1.086625101597786,158.9572104524066,15123.0,15045.488888888887,14695.0,428.0,0.2488348405814993,87.72904508037144,14216.0,13847.827777777778,11852.0,2364.0,3.758351595213843,538.7838864693862,False,0
L-GAY,light,Arabika Gayo Aceh,B04,10,0.009032171774849,1.959007273393007,16086.0,16002.738888888887,15182.0,904.0,1.9871364342520856,187.1275179561044,0.0008539358210644,1.850528805259116,147.0,9769.0,9615.005555555555,9396.0,373.0,-0.7618126073850016,65.75827557769595,-35.0,8160.0,42.0,-0.2471609206045453,13.155465145351757,10317.0,10204.566666666668,9846.0,471.0,-0.4133954751689866,80.81727095687035,15564.0,15462.43888888889,895.0,1.4966295256026418,188.44924820650397,15120.0,15050.572222222225,14554.0,566.0,0.3728685041719395,96.55779700589645,14553.0,14307.41111111111,11887.0,2666.0,3.6783501548401696,528.5877863898733,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,1,-0.0065660462771484,2.512143072781761,16362.0,16068.083333333334,14193.0,2169.0,1.9174820210500323,347.715382791972,-0.0126711729785898,1.9837953079166155,326.0,9993.0,9450.272222222222,9009.0,984.0,-1.8504182227846535,166.3358596890575,-74.0,8314.0,74.0,-0.4464180993240532,23.562225947904665,10582.0,10124.05,9320.0,1262.0,-0.9711976707100012,180.7833443593888,16280.0,15881.494444444445,1831.0,0.5641583587970824,287.1507983178002,14947.0,14573.827777777778,13339.0,1608.0,-0.4065074024918463,234.4280292543152,15524.0,14200.627777777778,10434.0,5090.0,-1.2278022984248482,745.8669435952413,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,2,-0.0148183585913145,2.153015294960813,16330.0,16169.822222222225,15053.0,1277.0,0.7804170910624816,233.8264446279005,-0.0177443748263835,1.9270607163099789,403.0,9816.0,9557.722222222224,9157.0,659.0,-0.189942076401535,95.07833028029516,-16.0,8231.0,17.0,-0.0880932539070135,5.12404780635268,10425.0,10251.022222222222,9638.0,787.0,0.3339074251262898,124.96493164198324,16205.0,16022.922222222222,1070.0,0.6908567136845785,193.602958780762,14807.0,14672.461111111112,13812.0,995.0,0.5083644556930765,172.0500889743361,14883.0,13934.194444444443,11047.0,3836.0,-1.1302787123059357,653.785061097464,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,3,-0.012192763151126,1.7724265754154618,16191.0,16102.266666666666,15229.0,962.0,1.2608475570233653,169.49476681494812,-0.0148636274782143,1.9418214107021925,304.0,9840.0,9684.144444444444,9374.0,466.0,-0.0432811712295646,57.37392028387038,60.0,8269.0,60.0,0.3008292437009373,15.943579721207694,10441.0,10376.616666666669,9896.0,545.0,0.6132997932034938,83.81532472774818,16118.0,16062.605555555556,738.0,0.98516312231859,135.05469602603253,14810.0,14753.483333333334,14087.0,723.0,0.8715587929668608,119.28537094158024,14156.0,13669.355555555556,11084.0,3072.0,0.4641480704136935,490.6046505622637,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,4,-0.0085959443192691,2.149379538898293,16119.0,15895.733333333334,15175.0,944.0,1.4917600337458974,232.8693402080629,-0.0172505324238402,1.7569494894219035,118.0,10068.0,9667.355555555556,9466.0,602.0,-1.5224893772441532,153.5139111568852,30.0,8319.0,39.0,0.1292673642190602,11.014949493873134,10683.0,10334.494444444445,9992.0,691.0,-0.9161733386832924,163.42016646348213,16268.0,15929.555555555557,876.0,-0.0002695556447214,206.98889998636815,14977.0,14663.816666666668,14157.0,820.0,-0.3370690453409059,194.59063103641665,14019.0,13188.81111111111,10950.0,3069.0,4.798395012191734,748.2185829826377,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,5,-0.0051966624484294,2.023534713670652,15935.0,15725.922222222222,15122.0,813.0,-0.3137133862156239,107.5340899854582,0.0088459520355566,1.6776176540475318,63.0,9849.0,9457.844444444445,9298.0,551.0,-1.5231313723674595,111.00514972312214,-53.0,8298.0,61.0,-0.3466825107770815,18.519889655426187,10411.0,10088.166666666666,9823.0,588.0,-1.3532084323590234,103.26710498540685,15959.0,15659.566666666668,746.0,-1.0710495179892383,118.42509831372118,14657.0,14377.222222222224,13981.0,676.0,-1.3460436021687912,108.2883361642614,13875.0,13071.383333333331,11070.0,2805.0,-0.8620770188380296,368.8207430484263,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,6,0.0098778768892043,2.020772019074053,15810.0,15601.644444444444,14928.0,882.0,1.2814922271263516,183.63756575264105,0.0138049528277621,1.761862340681264,119.0,9795.0,9368.794444444444,9140.0,655.0,-1.275686492381452,130.40511425443395,-77.0,8189.0,82.0,-0.4812699980452071,25.66830147880752,10304.0,9950.505555555555,9595.0,709.0,-0.7124324824840272,131.1972585054827,15805.0,15491.777777777776,869.0,0.2170540243011617,171.10415513846726,14518.0,14212.18888888889,13712.0,806.0,-0.3200633764416596,149.7715127155525,13786.0,13014.738888888887,10969.0,2817.0,3.44290152988261,582.820452663984,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,7,0.011010627900038,2.0117593462657006,15865.0,15731.861111111111,14986.0,879.0,2.2776515736082388,204.23405796906823,0.0028725166414601,1.5995809507108716,404.0,9651.0,9511.716666666667,9119.0,532.0,0.8756967807648384,98.57732551730774,31.0,8102.0,36.0,0.1688303136928094,9.258921243571614,10291.0,10165.605555555556,9614.0,677.0,2.115681553957426,151.0453517755039,15900.0,15736.327777777778,899.0,2.9849943928310547,214.6209034203758,14521.0,14386.65,13712.0,809.0,2.381082749467576,177.04869370919988,13600.0,13166.283333333333,11076.0,2524.0,2.776366554523287,574.5652743329289,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,8,0.000452688868998,1.6548557296735928,15714.0,15631.888888888889,15029.0,685.0,0.7045958208586685,112.13314556345088,0.0027181908906653,1.5405143159159216,221.0,9869.0,9634.466666666667,9442.0,427.0,-0.3081658898937209,64.48856812640838,66.0,8161.0,66.0,0.3012747307015648,16.0429087888837,10471.0,10329.777777777776,10007.0,464.0,0.2811239030011214,64.1176080327285,15962.0,15841.405555555555,599.0,0.5991429776639197,95.54791697487244,14622.0,14525.116666666669,14069.0,553.0,0.4560253917301973,77.06880586844994,13457.0,12847.183333333332,10838.0,2619.0,0.307541385022172,395.94251423786966,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,9,-0.0001995946376945,1.5682685261397984,15612.0,15429.583333333334,14957.0,655.0,0.1252929617169254,96.82679779353296,0.0009177237980596,1.5632733964281922,51.0,9855.0,9631.327777777778,9488.0,367.0,-0.9538761484407954,68.0930870046838,51.0,8213.0,52.0,0.2807648384209389,15.86587462617902,10521.0,10358.077777777778,10120.0,401.0,-0.5156208524954474,61.28762263109551,15972.0,15800.822222222225,522.0,-0.1926191137586551,80.87980982601432,14651.0,14506.844444444445,14167.0,484.0,-0.3456012016831795,71.4597845431415,13308.0,12436.761111111113,10744.0,2564.0,0.5343858349537538,367.3067821620263,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B01,10,-0.022200273670998,2.180382030205078,15605.0,15431.172222222222,14767.0,838.0,0.1319371997078098,144.61448773229205,-0.0044672160663394,1.6241886672476331,102.0,9786.0,9505.25,9351.0,435.0,-1.1387398788028436,93.83676990111532,5.0,8202.0,15.0,-0.0249997427904153,3.766999540341568,10474.0,10258.144444444444,9971.0,503.0,-0.7398129571900364,87.625097946835,15950.0,15736.783333333333,695.0,-0.2321728036873567,118.9813973065871,14619.0,14407.816666666668,14003.0,616.0,-0.776790435918804,104.96668665468376,13536.0,12697.277777777776,10657.0,2879.0,-1.165243783244338,480.81391719364905,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B03,1,-0.0308542286442838,3.0112842818964403,16748.0,14912.53038674033,12446.0,4302.0,-1.790308218485014,576.7109958052017,-0.0177240807075061,1.5969584349925714,500.0,10228.0,8852.46961325967,8320.0,1908.0,-1.629569141723838,272.3335687766519,-117.0,8180.0,132.0,-0.7208265031469453,38.03857045466482,10018.0,8229.961325966851,7009.0,3009.0,-2.437652034889604,418.19923965923874,15353.0,12944.414364640885,5965.0,-1.6914860461821792,837.2802727437474,14366.0,12874.104972375691,11067.0,3299.0,-1.923651670612996,428.8307812174664,16691.0,12638.270718232045,7384.0,9307.0,-8.578665533361665,1350.662750353829,True,5
L-MAN,light,Arabika Manglayang Jawa Barat,B03,2,-0.0248371863329115,3.044237262271228,16711.0,16414.53888888889,13323.0,3388.0,3.521527413397535,652.9590177998408,-0.0242867578217434,2.0049906696418103,703.0,10087.0,9350.9,8566.0,1521.0,-1.6244451989258926,225.1479488751376,-54.0,8026.0,62.0,-0.3697500951675463,19.545550739064844,9827.0,9203.044444444444,7413.0,2414.0,-0.2834717120898793,384.6990526920332,15270.0,14861.05,4386.0,4.396326018292746,869.720909932137,14425.0,14163.711111111112,11742.0,2683.0,1.4628167536035064,486.6091486634878,16103.0,14859.516666666666,7533.0,8570.0,2.584854470817003,1492.9170181843187,True,1
L-MAN,light,Arabika Manglayang Jawa Barat,B03,3,0.0248361574945728,3.0819753917466786,16669.0,16280.55,14213.0,2456.0,6.908249225799153,587.1227568100609,-0.0143008529069827,1.8002344836580202,436.0,9542.0,9235.133333333331,8674.0,868.0,-0.8970997047233965,166.88340692944848,-69.0,7960.0,71.0,-0.439241951912096,23.16234234790577,9343.0,9033.055555555557,7755.0,1588.0,2.0731524635534018,322.2017259475812,15196.0,14713.266666666666,3014.0,7.954243443727686,706.425557406033,14286.0,13915.461111111112,12277.0,2009.0,3.592210664938217,429.5719106414738,15577.0,14554.58888888889,7926.0,7651.0,13.597113079621796,1502.900814417376,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B03,4,0.0084025227116063,2.6917523523268225,16156.0,15913.8,14346.0,1810.0,2.88054569585481,386.9852017438329,0.0013097112050783,1.2092520427079276,464.0,9356.0,8977.722222222223,8520.0,836.0,-0.921151887403932,150.50009950276245,-88.0,7863.0,88.0,-0.548838955934854,28.74807364069635,8899.0,8614.538888888888,7649.0,1250.0,0.2041945739066018,242.27896945022837,14571.0,14231.077777777778,2181.0,2.7419261911375865,473.36440491296935,13651.0,13396.772222222222,12126.0,1525.0,1.086884368859121,304.2132968006846,14694.0,13934.472222222224,8387.0,6307.0,7.598356945173201,1321.8196972633016,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B03,5,0.014537485724868,2.368319773064025,15502.0,15392.261111111113,14147.0,1355.0,1.8301727419570564,251.01826958124585,0.015029270450734,1.8628985644560776,344.0,9098.0,8778.844444444445,8402.0,696.0,-0.7623218823626243,108.23230871845811,-108.0,7737.0,108.0,-0.6519594226159243,34.08525250364327,8438.0,8216.538888888888,7444.0,994.0,0.0562908320215644,155.56199661888706,13724.0,13527.672222222222,1693.0,1.806853092173627,322.2052129064401,13002.0,12880.677777777775,11882.0,1120.0,0.6433058633496928,184.23302148997243,13720.0,13171.488888888887,8315.0,5405.0,4.609883021080898,935.1598584037428,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B03,6,0.0095733407409693,2.1654917312788613,15652.0,15500.211111111112,13934.0,1718.0,3.8922065495848632,348.80336521506024,-0.0029044106299577,1.7569494894219035,533.0,9071.0,8934.9,8429.0,642.0,0.3004413716472729,94.82056562162276,-28.0,7597.0,29.0,-0.1918042737944586,10.212764496414175,8503.0,8416.622222222222,7393.0,1110.0,2.0192310462257064,205.0730393267757,13974.0,13747.105555555556,2211.0,5.536377665977344,466.0124977011412,13220.0,13099.744444444445,11776.0,1444.0,3.1158142741031103,276.19971161321,13852.0,13425.877777777778,8238.0,5614.0,6.174126773460086,1027.6301133105935,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B03,7,0.0137812895459736,2.1931202740189257,15330.0,15134.861111111111,14029.0,1301.0,4.763479325493584,324.2425253401873,-0.0033138882887331,1.6655396561981692,376.0,9099.0,9000.044444444444,8645.0,454.0,0.5140199800405362,73.65265166614842,29.0,7608.0,29.0,0.1344712285358601,7.173897439277603,8479.0,8383.33888888889,7664.0,815.0,2.3942889183822538,182.5953233532841,13751.0,13497.6,1620.0,6.017447040546518,408.7944751400488,13149.0,12999.955555555556,12082.0,1067.0,3.644379970575223,252.45456081486415,13113.0,12554.133333333331,8196.0,4917.0,11.268300461948416,1035.9161028128867,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B03,8,-0.0066925933928001,2.275629939184254,15513.0,15341.444444444443,13914.0,1599.0,2.252287622045948,312.3271136911059,-0.0066648147576571,1.549153269856517,167.0,9295.0,9041.444444444443,8747.0,548.0,-1.5784376060989538,117.749246980582,4.0,7645.0,13.0,-0.0109149459345453,3.0099926687488443,8731.0,8514.544444444444,7745.0,986.0,-0.6005452843194748,178.05354546529608,14057.0,13788.605555555556,1970.0,2.426265213946933,394.4172916708437,13393.0,13187.494444444445,12165.0,1228.0,0.2943105239873657,221.7649492286677,13857.0,13112.366666666669,8101.0,5756.0,3.1849048838955927,974.0664856341964,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B03,9,0.0056298033889934,1.5405143159159214,14868.0,14646.138888888889,13849.0,1019.0,-0.6894873298558595,197.98453085243577,0.0043283228906241,1.5137995491836518,100.0,8972.0,8742.177777777777,8536.0,436.0,-1.3366791156105646,95.50174209739576,-41.0,7628.0,41.0,-0.2475467349815323,13.11968493664186,8205.0,7980.766666666666,7525.0,680.0,-1.353041760548165,140.46384055262516,13184.0,12871.055555555557,1245.0,-1.2291552208401493,262.35147907399977,12734.0,12529.038888888888,11954.0,780.0,-1.2884687799006145,161.76113032392774,12701.0,11756.955555555556,8244.0,4457.0,-1.407759498749961,763.0696595175475,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B03,10,0.0088706441556838,2.2766457952371124,15059.0,14891.466666666667,13370.0,1689.0,3.685379178369703,374.6407351676101,0.0051956336100908,1.5942946072943736,251.0,8943.0,8732.827777777778,8391.0,552.0,-0.9716503595789991,107.47424431260202,-61.0,7565.0,61.0,-0.3725125261067728,19.59388657365997,8237.0,8059.261111111111,7256.0,981.0,0.3144016790641686,188.6238420414239,13307.0,13086.255555555555,2063.0,4.543206066030844,472.9350779523445,12818.0,12656.705555555556,11570.0,1248.0,1.4483626037840671,252.49022763814492,13366.0,12712.472222222224,7949.0,5417.0,5.562362007057829,1055.2797951972068,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B04,1,-0.0162204278226377,2.438400083299899,17421.0,16999.955801104974,12869.0,4552.0,0.726231963248538,629.5433426364119,-0.0266771902131017,2.2837133880045584,658.0,11050.0,9943.773480662983,8976.0,2074.0,-4.7262157731771,330.1833473214136,192.0,8120.0,192.0,0.9311881488677068,49.1325808118968,11870.0,10990.20994475138,9445.0,2425.0,-3.8576407018395966,335.8015950436892,17835.0,16776.944751381216,3943.0,-4.237623702264586,564.31274547755,16602.0,16047.878453038677,13756.0,2846.0,-3.530285552385,394.18403292234825,17473.0,16314.53038674033,9662.0,7811.0,-3.518383826118632,991.5003028039906,True,2
L-MAN,light,Arabika Manglayang Jawa Barat,B04,2,-0.0823152977972571,5.004454874503047,16654.0,16227.083333333334,15015.0,1639.0,1.446973672026913,393.6644471213705,-0.0848987108655617,4.738143096192854,121.0,9986.0,9494.977777777778,9277.0,709.0,-1.9643548669197608,174.5720371407137,39.0,8210.0,39.0,0.151949134232538,8.698937198295448,10814.0,10372.066666666668,10011.0,803.0,-1.750895603773779,195.1864199873701,16397.0,15828.56111111111,1442.0,-0.6828225150982025,337.2186957428889,15634.0,15187.872222222222,14506.0,1128.0,-1.082487113799809,267.679267567619,15977.0,14728.1,10878.0,5099.0,6.217416175396356,1232.2255475358395,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B04,3,-0.0611726699383725,3.761165871785476,16047.0,15835.172222222222,14804.0,1243.0,-0.1704589647828638,198.63148637743464,-0.0568803563896005,3.3139286209916974,265.0,9777.0,9408.083333333334,9169.0,608.0,-1.2026286819552043,116.80862804858286,-3.0,8231.0,17.0,-0.0970863298249945,5.8077491630926055,10432.0,10158.466666666667,9725.0,707.0,-0.9946294638723416,114.72358814113883,15714.0,15390.683333333332,1264.0,-0.8340350010802803,208.1490783712857,15091.0,14862.972222222224,14187.0,904.0,-0.8764251983085897,138.1119467627966,14957.0,14219.85,10787.0,4170.0,-1.048479891354671,644.3718215544561,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B04,4,-0.0403088572692572,2.9574837477049924,16102.0,15913.366666666669,14588.0,1514.0,2.171735753161105,323.33698110787657,-0.0435147175324341,2.701696135980726,475.0,9796.0,9635.68888888889,9186.0,610.0,0.2662613043612459,102.83611135025096,13.0,8237.0,13.0,0.0521939977571324,2.906034091383915,10506.0,10392.66111111111,9742.0,764.0,0.9730639834562798,149.1685396717713,15765.0,15555.744444444445,1441.0,2.1887836044322357,307.29973943567137,15203.0,15064.711111111112,14136.0,1067.0,1.3873576344948917,217.36285058491708,15130.0,14302.994444444445,10638.0,4492.0,2.5262724158153027,868.8638474719867,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B04,5,-0.0237795405207979,2.6112669499304126,16047.0,15925.283333333333,14770.0,1277.0,2.5856549070444568,275.5224042639666,-0.0305019702254184,2.235727891641209,211.0,9920.0,9681.2,9371.0,549.0,-1.2868092636604012,111.00432323354038,-16.0,8262.0,28.0,-0.1429673755362819,8.377210372867863,10598.0,10430.583333333334,9949.0,649.0,-0.569351934730496,121.38699713159436,15775.0,15616.56111111111,1189.0,1.4752934761360947,248.8652271260522,15242.0,15096.177777777775,14366.0,876.0,0.2280358447277197,166.65124844884684,14752.0,14354.633333333331,10737.0,4015.0,5.537989855653983,811.0917733551914,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B04,6,-0.0103048447997366,2.1523592933389613,15904.0,15778.388888888889,14695.0,1209.0,2.240122637529965,259.1285436043092,-0.011759622210562,1.3974793305109965,354.0,9764.0,9548.983333333334,9201.0,563.0,-0.6799294216899697,101.1919728196288,-51.0,8224.0,52.0,-0.3144860438079364,16.52796193607661,10390.0,10241.616666666669,9734.0,656.0,-0.1427091371132854,123.52500821141962,15560.0,15412.494444444445,1132.0,1.4957797051349322,242.730981907753,15001.0,14880.3,14149.0,852.0,0.5335905429179915,166.69850012562824,14592.0,14172.83888888889,10899.0,3693.0,4.197089416340009,746.5883533975909,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B04,7,-0.0065094601685237,2.035646027334652,15642.0,15550.7,14563.0,1079.0,2.2280934596746813,232.7143908517417,-0.0222085043777071,2.0724314384411144,248.0,9685.0,9441.18888888889,9136.0,549.0,-0.6831692336183215,96.80209546238848,-66.0,8154.0,66.0,-0.4068613228803358,21.33276521007954,10241.0,10071.905555555555,9610.0,631.0,-0.1380052882290605,111.72520645169054,15304.0,15179.283333333333,1040.0,1.6609761618156944,222.5243260821702,14778.0,14671.9,14001.0,777.0,0.5565110034260315,147.2270735061468,14234.0,13884.355555555556,10885.0,3349.0,4.482959350597241,682.8663759471036,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B04,8,-0.0113542599051411,1.967772627198726,15555.0,15450.06111111111,14510.0,1045.0,2.6542496167577188,237.04463346750077,-0.0150776258526497,1.6034084582685646,429.0,9757.0,9599.35,9211.0,546.0,0.5133481486054096,91.93989261875718,13.0,8084.0,13.0,0.0157967838513534,3.0194075329081937,10305.0,10219.416666666666,9675.0,630.0,1.267204749117771,129.8181312710359,15374.0,15253.772222222222,1062.0,2.862280728829079,247.236092141912,14845.0,14763.18888888889,14031.0,814.0,1.9437410619669329,176.16751134821783,13908.0,13595.066666666668,10815.0,3093.0,4.257771330390855,659.6353114669333,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B04,9,-0.0311758593372223,2.785548411056861,15579.0,15459.027777777776,14566.0,1013.0,1.091079971604062,192.01226190348137,-0.0364507134993878,2.6499651567694,100.0,9900.0,9710.794444444444,9508.0,392.0,-1.3910172124654052,92.06626816769813,26.0,8136.0,30.0,0.1298774653538689,7.824524545142784,10477.0,10346.91111111111,9987.0,490.0,-0.9584699116227868,100.34200114752176,15530.0,15390.58888888889,948.0,0.4957498688231119,184.0733030111648,15012.0,14890.416666666666,14334.0,678.0,-0.3132452647715464,124.53636362894892,14010.0,13567.344444444445,10669.0,3341.0,1.5806763583238164,568.9741559969373,False,0
L-MAN,light,Arabika Manglayang Jawa Barat,B04,10,-0.009325390701359,1.884827854135989,15267.0,15176.538888888888,14387.0,880.0,2.0471238824243545,198.0374481794797,-0.0207907651470724,2.057069082259232,135.0,9745.0,9524.255555555555,9304.0,441.0,-0.801069991872177,85.16983507646475,-29.0,8137.0,39.0,-0.2254143646408839,12.191269988620702,10267.0,10103.655555555555,9752.0,515.0,-0.4546313157813512,98.842311197836,15205.0,15089.522222222222,836.0,1.1320020165231437,182.46951090097755,14716.0,14624.716666666667,14119.0,597.0,0.3455939998148092,119.5450068351576,13495.0,13213.655555555555,10744.0,2751.0,4.393028591417431,597.7904877859794,False,0
