source_file,label,cycle,n_collecting,n_purging,mean_adc_tgs822,max_adc_tgs822,sum_adc_tgs822,mean_adc_mq135,max_adc_mq135,sum_adc_mq135,mean_adc_mq9,max_adc_mq9,sum_adc_mq9,mean_adc_tgs2611,max_adc_tgs2611,sum_adc_tgs2611,mean_adc_tgs2620,max_adc_tgs2620,sum_adc_tgs2620,mean_adc_tgs2600,max_adc_tgs2600,sum_adc_tgs2600,mean_adc_tgs2602,max_adc_tgs2602,sum_adc_tgs2602,mean_adc_mq8,max_adc_mq8,sum_adc_mq8,mean_adc_tgs813,max_adc_tgs813,sum_adc_tgs813,mean_adc_tgs816,max_adc_tgs816,sum_adc_tgs816,ratio_to_mq135_adc_tgs822,ratio_to_mq135_adc_mq9,ratio_to_mq135_adc_tgs2611,ratio_to_mq135_adc_tgs2620,ratio_to_mq135_adc_tgs2600,ratio_to_mq135_adc_tgs2602,ratio_to_mq135_adc_mq8,ratio_to_mq135_adc_tgs813,ratio_to_mq135_adc_tgs816,ratio_to_tgs822_adc_mq135,ratio_to_tgs822_adc_mq9,ratio_to_tgs822_adc_tgs2611,ratio_to_tgs822_adc_tgs2620,ratio_to_tgs822_adc_tgs2600,ratio_to_tgs822_adc_tgs2602,ratio_to_tgs822_adc_mq8,ratio_to_tgs822_adc_tgs813,ratio_to_tgs822_adc_tgs816,onset_adc_tgs822_slope,onset_adc_tgs822_delta,onset_adc_tgs822_rise_drop,decay_adc_tgs822_slope,decay_adc_tgs822_delta,decay_adc_tgs822_rise_drop,onset_adc_mq135_slope,onset_adc_mq135_delta,onset_adc_mq135_rise_drop,decay_adc_mq135_slope,decay_adc_mq135_delta,decay_adc_mq135_rise_drop,onset_adc_mq9_slope,onset_adc_mq9_delta,onset_adc_mq9_rise_drop,decay_adc_mq9_slope,decay_adc_mq9_delta,decay_adc_mq9_rise_drop,onset_adc_tgs2611_slope,onset_adc_tgs2611_delta,onset_adc_tgs2611_rise_drop,decay_adc_tgs2611_slope,decay_adc_tgs2611_delta,decay_adc_tgs2611_rise_drop,onset_adc_tgs2620_slope,onset_adc_tgs2620_delta,onset_adc_tgs2620_rise_drop,decay_adc_tgs2620_slope,decay_adc_tgs2620_delta,decay_adc_tgs2620_rise_drop,onset_adc_tgs2600_slope,onset_adc_tgs2600_delta,onset_adc_tgs2600_rise_drop,decay_adc_tgs2600_slope,decay_adc_tgs2600_delta,decay_adc_tgs2600_rise_drop,onset_adc_tgs2602_slope,onset_adc_tgs2602_delta,onset_adc_tgs2602_rise_drop,decay_adc_tgs2602_slope,decay_adc_tgs2602_delta,decay_adc_tgs2602_rise_drop,onset_adc_mq8_slope,onset_adc_mq8_delta,onset_adc_mq8_rise_drop,decay_adc_mq8_slope,decay_adc_mq8_delta,decay_adc_mq8_rise_drop,onset_adc_tgs813_slope,onset_adc_tgs813_delta,onset_adc_tgs813_rise_drop,decay_adc_tgs813_slope,decay_adc_tgs813_delta,decay_adc_tgs813_rise_drop,onset_adc_tgs816_slope,onset_adc_tgs816_delta,onset_adc_tgs816_rise_drop,decay_adc_tgs816_slope,decay_adc_tgs816_delta,decay_adc_tgs816_rise_drop
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\dark_20260813_165451.csv,dark,7.0,180,61,15238.266666666666,15430.0,2742888.0,2905.588888888889,2910.0,523006.0,2891.238888888889,2896.0,520423.0,7243.705555555555,7250.0,1303867.0,10903.433333333332,11021.0,1962618.0,2890.938888888889,2894.0,520369.0,7383.944444444444,7448.0,1329110.0,16954.633333333335,17078.0,3051834.0,12974.038888888888,13295.0,2335327.0,13999.233333333334,14169.0,2519862.0,5.302405498281787,0.9951890034364261,2.491408934707904,3.7872852233676975,0.9945017182130584,2.5594501718213056,5.868728522336769,4.5687285223367695,4.869072164948453,0.18859364873622814,0.18768632534024626,0.4698639014906027,0.7142579390797148,0.18755670771224886,0.48269604666234606,1.106804925469864,0.8616331821127673,0.9182760855476345,217.5654135338346,3250.0,198.0,-115.04436090225562,-1911.0,-44.0,0.4278195488721805,7.0,2.0,-0.09473684210526317,-3.0,-4.0,-0.0661654135338346,-3.0,4.0,-0.0030075187969924814,0.0,4.0,0.09849624060150378,1.0,0.0,0.34436090225563915,6.0,1.0,38.3406015037594,573.0,27.0,-14.569924812030077,-239.0,5.0,0.05864661654135339,0.0,0.0,0.009022556390977444,-2.0,-1.0,16.799248120300753,251.0,37.0,-5.102255639097745,-77.0,2.0,64.84210526315789,950.0,10.0,-31.956390977443608,-527.0,-5.0,136.0481203007519,2010.0,25.0,-58.13834586466166,-965.0,-2.0,57.63007518796993,887.0,85.0,-27.160902255639098,-445.0,-11.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\dark_20260813_165451.csv,dark,8.0,180,61,15954.566666666668,16722.0,2871822.0,2904.072222222222,2911.0,522733.0,2887.838888888889,2895.0,519811.0,7285.355555555556,7301.0,1311364.0,11308.744444444445,11399.0,2035574.0,2892.5777777777776,2896.0,520664.0,7589.905555555555,7704.0,1366183.0,17398.644444444446,17575.0,3131756.0,14028.05,14339.0,2525049.0,14564.583333333334,14717.0,2621625.0,5.744417725867399,0.9945036070079011,2.5080728272071453,3.9158364823084852,0.9948471315699072,2.6465132256956374,6.037444177258674,4.925798694606664,5.0556509790450015,0.1740820476019615,0.17312522425547183,0.4366104532950604,0.6816768329147231,0.17318502571462743,0.4607104413347686,1.0510106446597296,0.8574931228321971,0.8800980743930152,303.7766917293233,4628.0,-57.0,-132.93383458646616,-2262.0,-229.0,0.5015037593984962,9.0,-1.0,-0.02706766917293233,1.0,4.0,-0.24511278195488723,-4.0,1.0,-0.018796992481203006,0.0,-2.0,0.34511278195488726,5.0,1.0,0.4578947368421053,8.0,0.0,45.534586466165415,755.0,-13.0,-19.438345864661656,-325.0,-24.0,0.006015037593984963,0.0,-1.0,-0.06165413533834587,-2.0,-3.0,24.809774436090226,364.0,-3.0,-6.437593984962406,-106.0,-26.0,90.58721804511279,1501.0,-36.0,-38.78421052631579,-658.0,-69.0,162.9684210526316,2756.0,-57.0,-70.96691729323308,-1198.0,-91.0,81.43082706766918,1307.0,-23.0,-34.164661654135344,-586.0,-82.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\dark_20260813_165451.csv,dark,9.0,181,61,15678.950276243095,16034.0,2837890.0,2899.060773480663,2904.0,524730.0,2883.519337016575,2890.0,521917.0,7356.668508287293,7382.0,1331557.0,11320.707182320442,11420.0,2049048.0,2892.3259668508285,2895.0,523511.0,7636.46408839779,7663.0,1382200.0,17246.08287292818,17438.0,3121541.0,13903.370165745857,14232.0,2516510.0,14508.403314917126,14676.0,2626021.0,5.521349862258953,0.9951790633608816,2.5420110192837466,3.9325068870523414,0.996900826446281,2.6387741046831956,6.004820936639119,4.900826446280992,5.053719008264463,0.18111513034801047,0.18024198578021705,0.46039665710365474,0.7122364974429337,0.18055382312585755,0.47792191592865163,1.0875639266558563,0.8876138206311588,0.9153049769240365,205.5639097744361,3287.0,248.0,-121.26616541353384,-2028.0,-65.0,0.18345864661654138,2.0,0.0,-0.21879699248120302,1.0,2.0,-0.035338345864661655,-2.0,-2.0,-0.0007518796992481203,0.0,0.0,0.4796992481203008,9.0,3.0,0.37218045112781956,7.0,1.0,25.85789473684211,422.0,25.0,-18.365413533834587,-320.0,-16.0,0.07218045112781955,-2.0,-1.0,-0.2721804511278196,-7.0,-3.0,9.642857142857142,156.0,33.0,-7.248872180451128,-128.0,-19.0,49.863909774436095,806.0,15.0,-35.371428571428574,-594.0,-19.0,100.61804511278196,1630.0,27.0,-65.12781954887218,-1104.0,-30.0,43.09172932330828,711.0,47.0,-32.61127819548872,-555.0,-40.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\dark_20260813_165451.csv,dark,10.0,181,61,14744.381215469613,15259.0,2668733.0,2896.425414364641,2902.0,524253.0,2882.795580110497,2886.0,521786.0,7393.53591160221,7402.0,1338230.0,10921.961325966851,11054.0,1976875.0,2887.243093922652,2892.0,522591.0,7448.596685082873,7582.0,1348196.0,16683.795580110498,16796.0,3019767.0,12911.331491712706,13168.0,2336951.0,13911.613259668507,14059.0,2518002.0,5.2580978635423845,0.994486560992419,2.55065472088215,3.809097174362509,0.9965541006202618,2.612680909717436,5.787732598208132,4.537560303239146,4.8445899379738115,0.19018284291237958,0.1891342814076938,0.48509076610524937,0.7244249295497739,0.18952749197195098,0.49688708303296414,1.1007274395438758,0.8629661183563798,0.921357887148568,189.07593984962406,3022.0,41.0,-105.86842105263158,-1754.0,-29.0,0.24436090225563908,5.0,2.0,-0.08045112781954888,-2.0,-2.0,0.12556390977443607,3.0,0.0,-0.0007518796992481203,0.0,-3.0,0.23684210526315788,4.0,1.0,-0.16842105263157897,-3.0,-1.0,24.583458646616545,397.0,-13.0,-16.4609022556391,-274.0,-7.0,-0.004511278195488722,0.0,0.0,-0.03007518796992481,0.0,0.0,11.575187969924812,190.0,-3.0,-7.436842105263158,-117.0,-5.0,45.1187969924812,734.0,-32.0,-30.258646616541355,-502.0,-8.0,89.9045112781955,1445.0,-52.0,-56.25112781954888,-940.0,-13.0,40.471428571428575,667.0,-7.0,-27.309022556390982,-456.0,-17.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,1.0,180,61,14698.794444444444,17976.0,2645783.0,2953.572222222222,2961.0,531643.0,2938.711111111111,2943.0,528968.0,9082.761111111111,19453.0,1634897.0,13036.555555555555,16723.0,2346580.0,2939.983333333333,2948.0,529197.0,6224.0888888888885,12721.0,1120336.0,16424.205555555556,19092.0,2956357.0,14533.744444444445,18414.0,2616074.0,11985.894444444444,16920.0,2157461.0,6.070921985815603,0.993920972644377,6.569739952718676,5.6477541371158395,0.9956095913542722,4.296183721715637,6.447821681864235,6.218844984802431,5.714285714285714,0.1647196261682243,0.16371829105473965,1.0821651090342679,0.9302959501557633,0.16399643969737426,0.7076657765910103,1.0620827770360481,1.024365821094793,0.9412550066755674,12.113533834586468,842.0,2.0,-207.818045112782,-3419.0,-197.0,0.0661654135338346,-3.0,-3.0,-0.38571428571428573,-5.0,1.0,0.09398496240601503,-1.0,0.0,-0.02706766917293233,0.0,3.0,-20.63157894736842,-1448.0,3.0,3.4473684210526314,66.0,15.0,-19.887218045112782,-1399.0,5.0,-15.218796992481204,-265.0,-33.0,-0.05413533834586466,-3.0,0.0,-0.08571428571428572,-1.0,-1.0,-52.64962406015038,-1941.0,5.0,-6.597744360902255,-100.0,-11.0,-19.98796992481203,-133.0,5.0,-25.663157894736845,-423.0,-26.0,-50.569924812030074,-1850.0,6.0,-46.067669172932334,-760.0,-57.0,-47.93458646616541,-1677.0,6.0,-44.357142857142854,-739.0,-78.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,2.0,181,61,14673.364640883978,15275.0,2655879.0,2947.016574585635,2955.0,533410.0,2932.022099447514,2939.0,530696.0,10656.303867403314,10729.0,1928791.0,13030.497237569061,13286.0,2358520.0,2933.966850828729,2939.0,531048.0,6951.508287292818,7032.0,1258223.0,17588.08287292818,17740.0,3183443.0,14623.370165745857,15075.0,2646830.0,12326.408839779006,12464.0,2231080.0,5.169204737732657,0.994585448392555,3.6307952622673434,4.496108291032149,0.994585448392555,2.379695431472081,6.0033840947546535,5.101522842639594,4.217935702199662,0.19345335515548281,0.19240589198036007,0.7023895253682487,0.8697872340425532,0.19240589198036007,0.4603600654664484,1.1613747954173486,0.9869067103109657,0.8159738134206219,289.8969924812031,4610.0,773.0,-171.32406015037594,-2799.0,-44.0,0.35187969924812035,2.0,-2.0,-0.23007518796992482,-6.0,2.0,-0.1105263157894737,0.0,4.0,0.0015037593984962407,1.0,0.0,1.8601503759398497,35.0,9.0,0.6278195488721805,12.0,1.0,10.382706766917295,145.0,9.0,-11.96466165413534,-195.0,-10.0,0.04661654135338346,3.0,0.0,-0.24962406015037597,-5.0,-1.0,11.231578947368423,186.0,59.0,-5.574436090225564,-79.0,5.0,29.854887218045114,445.0,16.0,-25.927067669172935,-422.0,-10.0,53.96766917293234,791.0,50.0,-47.4406015037594,-761.0,-17.0,57.93458646616541,919.0,127.0,-36.74812030075188,-598.0,-12.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,3.0,180,61,15521.733333333334,16367.0,2793912.0,2934.472222222222,2942.0,528205.0,2918.766666666667,2926.0,525378.0,10790.361111111111,10814.0,1942265.0,12725.238888888889,12877.0,2290543.0,2920.7444444444445,2927.0,525734.0,7166.7555555555555,7235.0,1290016.0,17578.933333333334,17765.0,3164208.0,14494.616666666667,14955.0,2609031.0,12949.583333333334,13132.0,2330925.0,5.563222297756628,0.9945615227736234,3.6757307953772944,4.376954452753229,0.9949014276002719,2.4592114208021756,6.038409245411285,5.083276682528892,4.463630183548607,0.17975193987902488,0.17877436304759578,0.6607197409421397,0.7867660536445287,0.1788354615995601,0.44204802346184396,1.0854157756461171,0.9137288446263824,0.8023461843954298,338.309022556391,5347.0,577.0,-133.49924812030076,-2244.0,-13.0,0.4503759398496241,4.0,-2.0,-0.13458646616541356,-2.0,1.0,-0.03984962406015038,-4.0,-3.0,-0.005263157894736843,2.0,2.0,0.38571428571428573,7.0,2.0,0.2210526315789474,4.0,0.0,22.660902255639098,342.0,-4.0,-13.909022556390978,-240.0,-11.0,0.006766917293233083,2.0,0.0,0.025563909774436094,-4.0,-4.0,13.753383458646617,224.0,31.0,-8.569172932330828,-134.0,-2.0,60.3812030075188,926.0,4.0,-28.69924812030075,-480.0,-10.0,108.56917293233083,1638.0,33.0,-52.62481203007519,-883.0,-19.0,86.6233082706767,1384.0,102.0,-39.83007518796993,-659.0,-12.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,4.0,180,61,15031.333333333334,15856.0,2705640.0,2925.9944444444445,2931.0,526679.0,2910.427777777778,2916.0,523877.0,10820.322222222223,10826.0,1947658.0,12235.877777777778,12411.0,2202458.0,2912.133333333333,2917.0,524184.0,7050.022222222222,7167.0,1269004.0,17235.088888888888,17432.0,3102316.0,13777.85,14237.0,2480013.0,12673.3,12924.0,2281194.0,5.409757761856022,0.9948822927328557,3.6936199249402932,4.23439099283521,0.995223473217332,2.445240532241556,5.947458205390651,4.857386557488912,4.409416581371546,0.18485116044399597,0.18390514631685168,0.6827699293642785,0.7827320887991928,0.18396821392532794,0.4520055499495459,1.0993945509586276,0.8978935418768921,0.8150857719475277,130.8609022556391,3083.0,-65.0,-58.452631578947376,-1293.0,-11.0,0.20451127819548875,6.0,-2.0,-0.13007518796992482,-2.0,0.0,0.06315789473684211,-4.0,-2.0,0.11203007518796992,2.0,2.0,0.10300751879699249,2.0,1.0,-0.06541353383458648,-2.0,-1.0,6.093984962406015,178.0,-20.0,-5.591729323308271,-127.0,-5.0,-0.045864661654135344,-2.0,1.0,-0.012030075187969926,1.0,-3.0,8.77218045112782,188.0,-3.0,-4.497744360902256,-90.0,0.0,13.241353383458648,401.0,-34.0,-14.373684210526315,-318.0,-6.0,29.619548872180452,852.0,-46.0,-23.470676691729327,-536.0,-10.0,27.054887218045113,646.0,-35.0,-19.885714285714286,-414.0,-3.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,5.0,180,61,13342.211111111112,14034.0,2401598.0,2920.9777777777776,2925.0,525776.0,2907.1722222222224,2911.0,523291.0,10800.127777777778,10810.0,1944023.0,11679.816666666668,11846.0,2102367.0,2908.8722222222223,2913.0,523597.0,6884.372222222222,7004.0,1239187.0,16429.827777777777,16623.0,2957369.0,12535.988888888889,12898.0,2256478.0,11871.944444444445,12085.0,2136950.0,4.797948717948718,0.9952136752136752,3.695726495726496,4.04991452991453,0.9958974358974358,2.3945299145299144,5.683076923076923,4.40957264957265,4.131623931623932,0.20842240273621207,0.20742482542397037,0.7702721960951974,0.844092917201083,0.2075673364685763,0.49907367821006127,1.1844805472424114,0.9190537266638165,0.8611229870314949,140.68045112781954,2433.0,-71.0,-98.57368421052632,-1627.0,-17.0,0.39323308270676693,5.0,3.0,-0.24586466165413537,-5.0,-2.0,-0.05864661654135339,0.0,-1.0,-0.05639097744360902,-3.0,-2.0,-0.10225563909774438,-2.0,1.0,-0.08721804511278197,-1.0,-1.0,11.341353383458648,202.0,-11.0,-3.4781954887218047,-74.0,-8.0,0.02631578947368421,1.0,-2.0,0.0368421052631579,4.0,-1.0,10.208270676691729,172.0,-1.0,0.7037593984962407,-3.0,-6.0,18.951879699248124,341.0,-35.0,-17.799248120300753,-312.0,-11.0,41.758646616541355,768.0,-41.0,-29.322556390977443,-511.0,-13.0,30.171428571428574,532.0,-31.0,-16.21278195488722,-283.0,-11.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,6.0,181,61,12347.160220994476,14867.0,2234836.0,2916.7845303867402,2924.0,527938.0,2905.1878453038676,2908.0,525839.0,10758.149171270717,10777.0,1947225.0,11331.243093922652,11662.0,2050955.0,2905.8508287292816,2910.0,525959.0,6799.674033149171,7005.0,1230741.0,15815.569060773481,16545.0,2862618.0,11848.24861878453,13076.0,2144533.0,11416.436464088398,12112.0,2066375.0,5.084473324213406,0.9945280437756497,3.685704514363885,3.988372093023256,0.9952120383036935,2.3956908344733243,5.658344733242134,4.471956224350206,4.142270861833105,0.19667720454698326,0.1956009954933746,0.7248940606712854,0.7844218739490146,0.19573552162507568,0.47117777628304297,1.1128674244972085,0.8795318490616802,0.8146902535817583,290.2609022556391,3599.0,-30.0,-123.16315789473687,-2004.0,-138.0,0.41203007518796997,7.0,1.0,-0.343609022556391,-6.0,-2.0,-0.02631578947368421,-1.0,-2.0,-0.08796992481203009,2.0,3.0,-0.2503759398496241,-5.0,-1.0,0.030827067669172935,1.0,1.0,31.40751879699248,401.0,-12.0,-7.359398496240602,-112.0,4.0,0.07293233082706768,-2.0,-2.0,0.06015037593984962,2.0,1.0,15.400000000000002,184.0,-1.0,-2.090977443609023,-29.0,-5.0,72.54436090225563,881.0,-26.0,-24.42105263157895,-393.0,-8.0,133.18646616541352,1662.0,-29.0,-41.87744360902256,-669.0,-7.0,74.33984962406015,925.0,-20.0,-21.299248120300753,-336.0,-19.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,7.0,181,61,14355.193370165745,15788.0,2598290.0,2917.1491712707184,2922.0,528004.0,2902.022099447514,2907.0,525266.0,10737.53591160221,10749.0,1943494.0,11757.917127071823,11880.0,2128183.0,2902.696132596685,2906.0,525388.0,7056.994475138122,7176.0,1277316.0,16545.298342541435,16889.0,2994699.0,13238.685082872928,13942.0,2396202.0,12459.082872928177,12824.0,2255094.0,5.403148528405202,0.9948665297741273,3.6786447638603694,4.0657084188911705,0.9945242984257358,2.455852156057495,5.779945242984257,4.771389459274469,4.388774811772758,0.18507727387889536,0.18412718520395238,0.68083354446415,0.7524702305548517,0.18406384595895617,0.45452242209272864,1.0697365087408157,0.8830757537370154,0.8122624778312643,347.22631578947374,5111.0,833.0,-138.48721804511277,-2313.0,-61.0,0.5090225563909775,6.0,-1.0,-0.1699248120300752,-3.0,-3.0,-0.11278195488721804,-3.0,0.0,-0.030827067669172935,1.0,3.0,-0.20075187969924815,-4.0,0.0,0.018796992481203006,1.0,0.0,35.45263157894737,514.0,28.0,-8.762406015037595,-152.0,1.0,-0.0330827067669173,1.0,1.0,-0.11127819548872181,-4.0,-2.0,12.336842105263159,156.0,30.0,-1.8127819548872182,-30.0,-1.0,108.15338345864663,1527.0,92.0,-34.30526315789474,-572.0,-13.0,177.5105263157895,2517.0,156.0,-54.623308270676695,-918.0,-15.0,97.61278195488721,1402.0,145.0,-31.88045112781955,-537.0,-14.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,8.0,180,61,1909.5833333333333,2011.0,343725.0,2873.2833333333333,2894.0,517191.0,2879.9444444444443,2898.0,518390.0,1922.05,2016.0,345969.0,1911.9666666666667,2006.0,344154.0,2873.8444444444444,2884.0,517292.0,1915.8666666666666,2015.0,344856.0,1899.9444444444443,1999.0,341990.0,1888.9888888888888,1988.0,340018.0,1892.2444444444445,1992.0,340604.0,0.6948859709744298,1.0013821700069108,0.6966136834830684,0.6931582584657913,0.9965445749827229,0.6962681409813407,0.6907394609536973,0.6869384934346925,0.6883206634416034,1.4390850323222277,1.441074092491298,1.0024863252113376,0.9975136747886624,1.4341123818995525,1.0019890601690702,0.9940328194927897,0.9885629040278469,0.9905519641969169,-3.5556390977443613,-78.0,-39.0,0.03609022556390978,1.0,1.0,-0.5428571428571429,-11.0,-3.0,-0.039097744360902256,-2.0,0.0,-0.40075187969924814,-5.0,2.0,-0.03383458646616541,0.0,0.0,-3.366165413533835,-75.0,-39.0,-0.0007518796992481203,0.0,0.0,-3.3812030075187973,-75.0,-38.0,-0.013533834586466165,0.0,1.0,-0.29699248120300753,-3.0,0.0,0.07218045112781955,2.0,2.0,-3.460902255639098,-77.0,-39.0,0.035338345864661655,1.0,1.0,-3.492481203007519,-76.0,-38.0,0.01804511278195489,0.0,0.0,-3.48796992481203,-77.0,-38.0,0.013533834586466165,1.0,1.0,-3.510526315789474,-77.0,-39.0,0.03834586466165414,1.0,0.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,9.0,180,61,2236.6444444444446,65535.0,402596.0,2875.3055555555557,2886.0,517555.0,2881.6277777777777,2893.0,518693.0,1897.111111111111,2309.0,341480.0,2240.8888888888887,65535.0,403360.0,2878.688888888889,2886.0,518164.0,2244.261111111111,65535.0,403967.0,2230.483333333333,65535.0,401487.0,2222.2944444444443,65535.0,400013.0,2224.6666666666665,65534.0,400440.0,22.70790020790021,1.0024255024255024,0.8000693000693001,22.70790020790021,1.0,22.70790020790021,22.70790020790021,22.70790020790021,22.707553707553707,0.044037537193865876,0.04414435034714275,0.03523308155947204,1.0,0.044037537193865876,1.0,1.0,1.0,0.9999847409781033,0.0699248120300752,1.0,0.0,0.05789473684210526,2.0,0.0,-0.0330827067669173,0.0,0.0,0.03383458646616541,-1.0,-1.0,0.031578947368421054,0.0,0.0,0.11879699248120301,1.0,1.0,0.0,0.0,0.0,0.0736842105263158,2.0,0.0,-0.025563909774436094,-1.0,0.0,0.014285714285714287,1.0,0.0,-0.05338345864661655,-1.0,1.0,-0.03759398496240601,-4.0,-2.0,0.009022556390977444,1.0,1.0,0.045112781954887216,1.0,0.0,0.02406015037593985,0.0,0.0,0.059398496240601506,1.0,0.0,0.0,0.0,0.0,0.045112781954887216,1.0,0.0,0.02406015037593985,0.0,0.0,0.04661654135338346,1.0,0.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\light_20260813_115343.csv,light,10.0,180,61,1920.3444444444444,1926.0,345662.0,2898.9666666666667,2908.0,521814.0,2904.5944444444444,2913.0,522827.0,1924.1444444444444,1929.0,346346.0,1914.2444444444445,1919.0,344564.0,2897.9444444444443,2906.0,521630.0,1924.7277777777779,1930.0,346451.0,1909.2777777777778,1915.0,343670.0,1898.2277777777779,1904.0,341681.0,1901.6277777777777,1907.0,342293.0,0.6623108665749656,1.0017193947730398,0.6633425034387895,0.6599037138927097,0.9993122420907841,0.6636863823933975,0.6585281980742779,0.6547455295735901,0.655777166437414,1.509865005192108,1.5124610591900312,1.0015576323987538,0.9963655244029076,1.5088265835929386,1.0020768431983385,0.994288681204569,0.9885773624091381,0.990134994807892,0.07218045112781955,1.0,0.0,0.06090225563909774,2.0,0.0,0.024812030075187973,-1.0,-2.0,0.08796992481203009,4.0,0.0,0.24210526315789477,6.0,0.0,0.1323308270676692,4.0,2.0,0.0481203007518797,1.0,0.0,0.008270676691729324,0.0,-1.0,0.055639097744360905,1.0,0.0,0.10300751879699249,2.0,0.0,0.12105263157894738,2.0,0.0,-0.018796992481203006,1.0,-2.0,0.05112781954887219,1.0,0.0,0.11954887218045113,3.0,2.0,0.06240601503759399,1.0,0.0,0.025563909774436094,1.0,1.0,0.07067669172932331,1.0,0.0,0.05112781954887219,1.0,1.0,0.06090225563909774,2.0,1.0,0.04736842105263159,1.0,0.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\medium_20260813_160059.csv,medium,1.0,180,60,15414.305555555555,17512.0,2774575.0,2953.761111111111,2960.0,531677.0,2937.6055555555554,2942.0,528769.0,9239.111111111111,9328.0,1663040.0,10789.794444444444,11354.0,1942163.0,2939.2722222222224,2949.0,529069.0,7190.627777777778,7639.0,1294313.0,16818.705555555556,17545.0,3027367.0,13724.772222222222,15424.0,2470459.0,14410.544444444444,15192.0,2593898.0,5.916216216216216,0.9939189189189189,3.151351351351351,3.835810810810811,0.9962837837837838,2.5807432432432433,5.927364864864865,5.210810810810811,5.132432432432433,0.16902695294655093,0.16799908634079488,0.5326633165829145,0.6483554134307903,0.16839881224303335,0.4362151667428049,1.0018844221105527,0.8807674737322978,0.8675194152581087,215.64736842105268,6044.0,5290.0,-41.73233082706767,-1101.0,-5.0,0.3030075187969925,7.0,5.0,-0.23157894736842105,-3.0,1.0,0.04736842105263159,3.0,3.0,0.06766917293233082,-3.0,-4.0,0.9518796992481203,20.0,9.0,0.9233082706766919,18.0,4.0,38.17443609022557,890.0,755.0,-4.794736842105263,-138.0,-5.0,-0.13458646616541356,-6.0,-3.0,0.04285714285714286,-4.0,-3.0,-3.744360902255639,248.0,547.0,-3.662406015037594,-87.0,-3.0,130.43684210526317,2631.0,1590.0,-11.074436090225564,-299.0,-2.0,174.02406015037596,3748.0,2689.0,-17.983458646616544,-503.0,-12.0,66.31954887218045,1798.0,1551.0,-13.696992481203008,-332.0,-6.0
F:\MBKM ADB ENOSE\smart-coffee-v2\scripts\..\data\medium_20260813_160059.csv,medium,2.0,181,61,17008.414364640885,18157.0,3078523.0,2942.1381215469614,2949.0,532527.0,2923.8618784530386,2931.0,529219.0,9405.558011049723,9427.0,1702406.0,10946.745856353591,11452.0,1981361.0,2927.756906077348,2935.0,529924.0,7127.055248618784,7582.0,1289997.0,17944.292817679558,18452.0,3247917.0,14855.60773480663,15881.0,2688865.0,14955.78453038674,15653.0,2706997.0,6.157002373685995,0.9938962360122076,3.1966768396066465,3.8833502882332995,0.9952526280094948,2.571041030857918,6.257036283485927,5.385215327229569,5.307900983384198,0.16241669879385362,0.16142534559673954,0.5191936993996805,0.6307209340750124,0.16164564630720935,0.41757999669548934,1.016247177397147,0.8746488957426888,0.8620917552459106,400.18646616541355,6663.0,306.0,-141.80977443609024,-2399.0,-35.0,0.5240601503759399,8.0,-2.0,-0.32105263157894737,-6.0,-2.0,-0.04210526315789474,-2.0,-3.0,-0.08045112781954888,2.0,3.0,0.6774436090225564,12.0,2.0,0.0661654135338346,1.0,0.0,68.04135338345864,1182.0,21.0,-18.217293233082707,-314.0,0.0,0.08345864661654137,3.0,2.0,-0.1586466165413534,-2.0,-1.0,33.60300751879699,587.0,41.0,-4.301503759398496,-71.0,1.0,145.35037593984964,2580.0,4.0,-46.60601503759399,-770.0,-4.0,247.5,4219.0,13.0,-75.08721804511279,-1262.0,-14.0,133.52030075187972,2374.0,111.0,-45.30075187969925,-748.0,-5.0
