label,phase,cycle,sample_idx,timestamp,adc_tgs822,adc_mq135,adc_mq9,adc_tgs2611,adc_tgs2620,adc_tgs2600,adc_tgs2602,adc_mq8,adc_tgs813,adc_tgs816,source_file
medium,collecting,3,33,515176,14560,2843,2826,12365,11971,2820,10278,16157,16835,14933,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,34,516176,14506,2842,2827,12365,11959,2824,10267,16144,16819,14922,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,35,517176,14454,2844,2827,12364,11948,2821,10258,16131,16803,14911,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,36,518176,14403,2844,2826,12364,11937,2821,10250,16118,16788,14901,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,37,519176,14356,2842,2829,12364,11927,2821,10240,16107,16773,14891,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,38,520176,14311,2842,2828,12364,11918,2824,10232,16095,16759,14880,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,39,521177,14267,2840,2827,12363,11909,2822,10225,16084,16747,14871,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,40,522176,14225,2843,2826,12363,11899,2818,10216,16073,16734,14861,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,41,523176,14185,2845,2826,12363,11890,2819,10208,16061,16722,14851,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,42,524176,14147,2843,2826,12363,11882,2824,10200,16051,16711,14843,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,43,525176,14113,2840,2827,12363,11874,2820,10193,16041,16700,14834,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,44,526176,14081,2844,2827,12363,11867,2820,10186,16032,16689,14826,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,45,527176,14051,2844,2826,12362,11859,2822,10179,16023,16679,14816,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,46,528177,14022,2845,2826,12362,11852,2822,10175,16014,16670,14808,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,47,529176,13996,2843,2826,12362,11845,2820,10168,16007,16660,14801,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,48,530177,13974,2842,2827,12361,11839,2819,10163,16000,16653,14794,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,49,531176,13953,2843,2827,12361,11833,2821,10158,15994,16645,14788,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,50,532176,13932,2845,2826,12361,11827,2824,10154,15988,16638,14781,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,51,533176,13913,2842,2826,12361,11822,2821,10151,15981,16631,14774,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,52,534176,13894,2843,2825,12361,11816,2821,10147,15976,16625,14767,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,53,535176,13877,2843,2826,12359,11809,2821,10143,15969,16617,14759,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,54,536176,13859,2844,2826,12358,11803,2819,10138,15963,16611,14754,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,55,537177,13842,2843,2825,12357,11797,2819,10134,15957,16604,14748,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,56,538176,13828,2843,2826,12357,11792,2822,10129,15953,16598,14743,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,57,539176,13816,2844,2827,12357,11788,2823,10125,15948,16593,14738,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,58,540176,13806,2840,2825,12357,11784,2821,10121,15943,16587,14733,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,59,541176,13797,2842,2825,12357,11780,2822,10119,15940,16583,14728,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,60,542176,13787,2839,2824,12358,11777,2821,10115,15936,16579,14724,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,61,543176,13780,2842,2826,12358,11774,2820,10112,15934,16575,14720,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,62,544177,13773,2841,2826,12358,11771,2821,10110,15930,16571,14716,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,63,545176,13768,2841,2825,12358,11768,2820,10108,15928,16568,14713,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,64,546177,13762,2843,2825,12358,11766,2820,10106,15926,16566,14710,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,65,547176,13757,2841,2826,12357,11763,2821,10105,15925,16563,14706,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,66,548176,13753,2840,2826,12357,11760,2821,10104,15922,16561,14704,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,67,549176,13747,2840,2828,12357,11758,2820,10103,15920,16558,14700,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,68,550176,13742,2840,2826,12357,11756,2820,10101,15919,16556,14698,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,69,551176,13736,2842,2826,12357,11754,2822,10099,15916,16553,14695,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,70,552176,13729,2839,2825,12357,11752,2821,10097,15914,16551,14691,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,71,553177,13722,2841,2825,12357,11749,2821,10095,15911,16548,14689,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,72,554176,13714,2843,2826,12357,11747,2819,10093,15909,16545,14686,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,73,555176,13706,2840,2824,12356,11745,2820,10092,15906,16543,14684,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,74,556176,13698,2840,2824,12357,11743,2821,10091,15905,16541,14681,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,75,557176,13691,2841,2826,12357,11741,2821,10089,15901,16539,14678,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,76,558176,13683,2841,2825,12356,11739,2819,10088,15898,16536,14674,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,77,559176,13674,2841,2826,12356,11737,2820,10086,15895,16534,14671,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,78,560177,13668,2840,2825,12356,11734,2819,10084,15892,16532,14669,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,79,561176,13661,2841,2826,12355,11732,2821,10083,15890,16529,14666,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,80,562177,13654,2839,2828,12355,11729,2819,10082,15887,16527,14663,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,81,563176,13649,2840,2826,12355,11728,2819,10080,15884,16524,14659,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,82,564176,13642,2841,2825,12355,11726,2820,10078,15881,16521,14656,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,83,565176,13636,2840,2828,12354,11723,2821,10077,15879,16520,14654,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,84,566176,13630,2842,2826,12354,11721,2820,10076,15877,16517,14651,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,85,567176,13623,2839,2829,12354,11720,2819,10075,15875,16515,14647,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,86,568176,13616,2838,2824,12354,11717,2819,10073,15871,16513,14644,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,87,569177,13610,2840,2825,12353,11714,2822,10070,15868,16510,14641,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,88,570176,13605,2841,2826,12354,11712,2819,10067,15866,16507,14639,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,89,571176,13600,2841,2823,12354,11709,2820,10065,15864,16505,14635,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,90,572176,13595,2840,2825,12353,11708,2820,10064,15861,16502,14632,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,91,573176,13591,2839,2825,12353,11706,2820,10063,15860,16500,14629,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,92,574176,13588,2839,2824,12353,11704,2819,10062,15857,16499,14628,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,93,575176,13586,2839,2826,12353,11702,2816,10062,15856,16497,14625,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,94,576177,13586,2838,2823,12352,11701,2819,10061,15857,16496,14624,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,95,577176,13586,2839,2824,12353,11700,2822,10061,15857,16495,14623,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,96,578177,13588,2840,2825,12352,11698,2819,10060,15857,16494,14622,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,97,579176,13589,2839,2825,12352,11697,2818,10059,15855,16492,14620,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,98,580176,13589,2841,2824,12352,11695,2819,10059,15855,16492,14618,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,99,581176,13588,2839,2822,12352,11694,2820,10058,15853,16490,14616,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,100,582176,13585,2840,2825,12352,11693,2819,10056,15852,16489,14613,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,101,583176,13582,2838,2823,12352,11691,2819,10054,15851,16488,14610,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,102,584176,13579,2838,2822,12352,11689,2817,10051,15848,16486,14608,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,103,585177,13576,2838,2823,12351,11687,2819,10048,15845,16484,14605,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,104,586176,13572,2839,2824,12351,11684,2820,10048,15843,16481,14603,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,105,587176,13569,2838,2824,12351,11683,2820,10046,15841,16479,14601,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,106,588176,13566,2841,2824,12351,11681,2819,10044,15840,16477,14598,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,107,589176,13562,2839,2823,12351,11679,2817,10043,15839,16475,14596,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,108,590176,13559,2838,2823,12351,11677,2819,10042,15837,16473,14595,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,109,591176,13554,2839,2823,12351,11676,2820,10042,15835,16471,14592,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,110,592177,13550,2838,2822,12351,11674,2816,10040,15833,16469,14590,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,111,593176,13545,2840,2823,12351,11672,2819,10039,15831,16467,14587,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,112,594177,13542,2839,2827,12350,11670,2824,10037,15830,16465,14586,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,113,595176,13538,2839,2824,12350,11668,2819,10036,15828,16464,14584,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,114,596176,13536,2840,2823,12351,11668,2820,10035,15827,16462,14582,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,115,597176,13536,2837,2822,12352,11668,2818,10035,15827,16461,14581,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,116,598176,13535,2839,2822,12353,11668,2818,10035,15826,16461,14580,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,117,599176,13535,2838,2824,12352,11668,2820,10036,15825,16460,14580,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,118,600176,13535,2838,2824,12352,11667,2819,10037,15827,16460,14580,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,119,601177,13535,2836,2824,12351,11666,2819,10037,15825,16459,14578,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,120,602176,13537,2838,2823,12351,11665,2820,10036,15825,16459,14576,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,121,603176,13535,2840,2822,12351,11664,2820,10037,15825,16458,14574,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,122,604176,13535,2840,2824,12351,11662,2820,10035,15824,16457,14573,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,123,605176,13536,2839,2824,12351,11661,2818,10033,15824,16456,14571,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,124,606176,13536,2839,2823,12350,11658,2819,10031,15823,16455,14569,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,125,607176,13535,2839,2825,12350,11657,2818,10029,15822,16453,14567,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,126,608177,13532,2839,2828,12350,11655,2823,10026,15821,16452,14565,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,127,609176,13530,2839,2825,12350,11653,2820,10024,15820,16450,14563,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,128,610177,13529,2836,2825,12350,11651,2818,10024,15818,16448,14561,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,129,611176,13527,2836,2823,12350,11649,2819,10024,15816,16446,14558,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,130,612176,13525,2838,2825,12350,11647,2819,10021,15815,16445,14557,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,131,613176,13522,2839,2828,12350,11645,2818,10021,15813,16443,14556,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,132,614176,13520,2836,2823,12349,11644,2821,10019,15813,16441,14554,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,133,615176,13519,2838,2822,12349,11643,2822,10019,15812,16440,14553,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,134,616176,13518,2841,2822,12350,11642,2818,10018,15811,16439,14552,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,135,617177,13518,2838,2820,12350,11641,2821,10018,15812,16438,14551,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,136,618176,13518,2838,2821,12349,11640,2820,10018,15810,16436,14549,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,137,619176,13516,2837,2823,12349,11638,2820,10017,15808,16435,14546,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,138,620176,13512,2839,2821,12349,11637,2818,10016,15807,16433,14544,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,139,621176,13509,2837,2821,12349,11636,2819,10014,15806,16432,14544,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,140,622176,13506,2837,2825,12350,11634,2821,10013,15805,16431,14541,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,141,623176,13502,2839,2827,12349,11632,2820,10011,15803,16429,14539,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,142,624177,13499,2837,2822,12349,11631,2819,10011,15801,16427,14536,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,143,625176,13497,2837,2826,12349,11628,2819,10010,15800,16425,14533,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,144,626177,13494,2837,2822,12349,11626,2819,10007,15798,16423,14531,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,145,627176,13494,2836,2822,12349,11624,2818,10007,15796,16421,14529,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,146,628176,13493,2838,2827,12349,11622,2823,10006,15796,16419,14528,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,147,629176,13492,2837,2823,12349,11620,2820,10003,15794,16418,14526,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,148,630176,13493,2837,2823,12348,11619,2819,10004,15794,16416,14525,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,149,631176,13492,2838,2825,12348,11617,2816,10003,15792,16414,14522,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,150,632176,13490,2839,2823,12349,11616,2819,10001,15791,16413,14521,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,151,633177,13488,2839,2822,12348,11615,2819,9999,15790,16412,14519,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,152,634176,13485,2838,2822,12348,11613,2820,9998,15788,16410,14518,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,153,635176,13482,2840,2823,12348,11612,2818,9997,15788,16409,14517,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,154,636176,13481,2836,2823,12348,11610,2820,9995,15787,16407,14515,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,155,637176,13479,2839,2820,12348,11609,2820,9994,15787,16406,14514,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,156,638176,13479,2837,2820,12348,11607,2819,9994,15786,16405,14512,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,157,639176,13479,2838,2822,12347,11606,2819,9993,15786,16403,14512,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,158,640177,13480,2839,2822,12348,11605,2818,9992,15786,16403,14510,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,159,641176,13480,2838,2823,12348,11605,2817,9991,15784,16401,14509,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,160,642177,13480,2837,2822,12348,11604,2817,9990,15784,16401,14509,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,161,643176,13479,2839,2823,12348,11603,2817,9989,15784,16400,14507,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,162,644176,13478,2837,2821,12348,11602,2820,9990,15784,16399,14507,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,163,645176,13477,2835,2820,12348,11601,2817,9990,15783,16398,14507,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,164,646176,13475,2835,2824,12348,11601,2820,9990,15783,16398,14506,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,165,647176,13475,2839,2821,12348,11600,2821,9991,15781,16397,14504,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,166,648176,13474,2837,2824,12347,11599,2820,9990,15781,16396,14503,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,167,649177,13474,2836,2821,12348,11599,2820,9991,15781,16396,14502,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,3,168,650176,13474,2833,2821,12347,11598,2819,9990,15780,16395,14501,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
